,Stock,Alpha,Beta,ri-rf,股票代码
1284,603648.0,0.0358288730989031,0.7572384298351336,-0.061447391304347836,60000
1285,603650.0,-0.048501450676564806,0.6636947029922295,-0.13376091304347829,60000
1286,603655.0,0.0014197057793276235,1.246332728171716,-0.17207886666666664,60000
1287,603656.0,0.3093907197605734,2.7126824206946907,-0.09364516666666667,60000
1288,603657.0,1.1927804055528526,8.101925354352943,0.0003099999999999793,60000
1289,603658.0,-0.15795301840853254,0.03344015403655341,-0.16229466666666667,60000
1290,603659.0,-0.6520105028717645,-3.661442752348817,-0.08869899999999997,60000
1291,603660.0,-0.07905034026296659,0.32222974228565915,-0.11969833333333334,60000
1292,603661.0,-0.0158728312083483,0.8309447512761724,-0.13435754545454545,60000
1293,603663.0,-0.06484228808398408,0.5301714247320979,-0.132333,60000
1294,603665.0,-0.16265289008929296,0.25676265766045614,-0.19986615384615386,60000
1295,603666.0,-0.10089810291431692,0.42311524003812784,-0.15457982142857143,60000
1296,603667.0,0.0002143941524723192,1.1971960682214746,-0.15522161904761905,60000
1297,603668.0,-0.06049772219126576,1.0095144830123635,-0.21048599999999998,60000
1298,603669.0,0.34719285884176315,3.8263963497352456,-0.12006486956521739,60000
1299,603676.0,-0.030750401535299773,0.8430617932264473,-0.1390516956521739,60000
1300,603677.0,-0.11164447683499673,0.0888926614229648,-0.12386227906976742,60000
1301,603678.0,0.07002877408100984,1.4203386220808714,-0.12297076470588235,60000
1302,603679.0,-0.09609785914771224,0.41067231040232494,-0.14929231818181818,60000
1303,603680.0,0.039977907608644905,1.0819565566174607,-0.10708991489361704,60000
1304,603683.0,-0.032024519625232076,0.7193110462089343,-0.12852105555555554,60000
1305,603685.0,-0.07020206417532401,0.8438553482344782,-0.19845120000000002,60000
1306,603686.0,-0.13588991741248746,0.1764465318140844,-0.16120214285714285,60000
